 number of kpoints:        1936
 number of conduction states           2
 number of valence states           2
 # kx ky kz nocp nc nv  energy  xx  yy  zz  xy  xz  yz
  1.458915  1.579322  0.000000        14        15        14  3.875821  0.752763  0.509382  0.000000  0.408804  0.000000  0.000000
  0.547093  1.895186  0.000000        14        15        14  3.875836  0.752771  0.509423  0.000000  0.408816  0.000000  0.000000
  0.638275  2.053118  0.000000        14        15        14  3.875933  0.214282  1.049313  0.000000  0.095535  0.000000  0.000000
  1.367733  1.421389  0.000000        14        15        14  3.875959  0.214287  1.049318  0.000000  0.095579  0.000000  0.000000
  1.458915  3.053355  0.000000        14        15        14  3.876031  1.089886  0.509029  0.000000 -0.644925  0.000000  0.000000
  0.547093  0.421152  0.000000        14        15        14  3.876036  1.089861  0.509054  0.000000 -0.644930  0.000000  0.000000
  1.914826  2.790135  0.000000        14        15        14  3.876057  1.209706  0.385551  0.000000 -0.575031  0.000000  0.000000
  0.091182  0.684373  0.000000        14        15        14  3.876072  1.209776  0.385554  0.000000 -0.575048  0.000000  0.000000
  0.045591  1.289779  0.000000        14        16        14  3.876348  1.976872  0.205256  0.000000  0.292935  0.000000  0.000000
  1.960417  2.184728  0.000000        14        16        14  3.876374  1.976952  0.205239  0.000000  0.292897  0.000000  0.000000
  1.094186  0.684373  0.000000        14        16        14  3.876418  0.391023  1.787827  0.000000 -0.614655  0.000000  0.000000
  0.911822  2.790134  0.000000        14        16        14  3.876455  0.391023  1.787809  0.000000 -0.614675  0.000000  0.000000
  0.866231  0.552763  0.000000        14        16        14  3.876584  0.964543  1.942056  0.000000 -1.155420  0.000000  0.000000
  0.866231  1.763576  0.000000        14        16        14  3.876586  0.935660  1.943092  0.000000  0.678562  0.000000  0.000000
  1.139777  2.921745  0.000000        14        16        14  3.876608  0.964460  1.942009  0.000000 -1.155379  0.000000  0.000000
  1.139777  1.710932  0.000000        14        16        14  3.876622  0.935556  1.943150  0.000000  0.678519  0.000000  0.000000
  1.094186  1.631966  0.000000        14        16        14  3.876642  1.084529  1.790269  0.000000  0.766414  0.000000  0.000000
  0.911822  1.842542  0.000000        14        16        14  3.876652  1.084458  1.790300  0.000000  0.766416  0.000000  0.000000
  0.045591  1.026559  0.000000        14        16        14  3.876669  2.700545  0.205772  0.000000 -0.161651  0.000000  0.000000
  1.960417  2.447948  0.000000        14        16        14  3.876696  2.700472  0.205740  0.000000 -0.161628  0.000000  0.000000
  0.091182  1.263457  0.000000        14        16        13  3.876772  0.000011  0.000005  0.000000  0.000002  0.000000  0.000000
  1.914826  2.211050  0.000000        14        16        13  3.876819  0.000008  0.000004  0.000000  0.000002  0.000000  0.000000
  1.048595  0.710695  0.000000        14        16        13  3.876925  0.000005  0.000012  0.000000 -0.000002  0.000000  0.000000
  0.957413  2.763813  0.000000        14        16        13  3.876958  0.000005  0.000012  0.000000 -0.000002  0.000000  0.000000
  0.866231  0.605407  0.000000        14        16        13  3.877025  0.000009  0.000014  0.000000 -0.000005  0.000000  0.000000
  1.139777  2.869101  0.000000        14        16        13  3.877059  0.000008  0.000012  0.000000 -0.000005  0.000000  0.000000
  0.866231  1.710932  0.000000        14        16        13  3.877074  0.000009  0.000013  0.000000  0.000002  0.000000  0.000000
  0.091182  1.052881  0.000000        14        16        13  3.877110  0.000016  0.000005  0.000000 -0.000001  0.000000  0.000000
  1.048595  1.605644  0.000000        14        16        13  3.877111  0.000010  0.000012  0.000000  0.000002  0.000000  0.000000
  1.139777  1.763576  0.000000        14        16        13  3.877119  0.000008  0.000011  0.000000  0.000001  0.000000  0.000000
  1.914826  2.421626  0.000000        14        16        13  3.877139  0.000015  0.000005  0.000000 -0.000001  0.000000  0.000000
  0.957413  1.868864  0.000000        14        16        13  3.877143  0.000010  0.000011  0.000000  0.000002  0.000000  0.000000
  0.729457  2.579558  0.000000        14        16        14  3.877963  0.000000  0.000004  0.000000 -0.000000  0.000000  0.000000
  1.869235  1.921508  0.000000        14        16        14  3.877981  0.000003  0.000001  0.000000  0.000002  0.000000  0.000000
  1.276551  0.894949  0.000000        14        16        14  3.877995  0.000000  0.000004  0.000000 -0.000000  0.000000  0.000000
  0.136773  1.552999  0.000000        14        16        14  3.878018  0.000003  0.000001  0.000000  0.000002  0.000000  0.000000
  1.413324  1.658288  0.000000        14        16        14  3.878167  0.000002  0.000004  0.000000  0.000002  0.000000  0.000000
  0.592684  1.816220  0.000000        14        16        14  3.878179  0.000003  0.000004  0.000000  0.000002  0.000000  0.000000
  0.729457  2.053118  0.000000        14        16        14  3.878226  0.000003  0.000005  0.000000  0.000002  0.000000  0.000000
  1.276551  1.421389  0.000000        14        16        14  3.878273  0.000003  0.000005  0.000000  0.000002  0.000000  0.000000
  1.869235  2.711169  0.000000        14        16        14  3.878278  0.000009  0.000001  0.000000 -0.000002  0.000000  0.000000
  1.413324  2.974389  0.000000        14        16        14  3.878298  0.000005  0.000005  0.000000 -0.000004  0.000000  0.000000
  0.592684  0.500118  0.000000        14        16        14  3.878309  0.000005  0.000005  0.000000 -0.000004  0.000000  0.000000
  0.136773  0.763339  0.000000        14        16        14  3.878319  0.000008  0.000001  0.000000 -0.000002  0.000000  0.000000
  1.960417  2.342660  0.000000        14        15        13  3.880501  3.014549  0.376454  0.000000  0.025856  0.000000  0.000000
  1.048595  2.869101  0.000000        14        15        13  3.880504  1.007514  2.383317  0.000000 -1.122201  0.000000  0.000000
  1.960417  2.290016  0.000000        14        15        13  3.880506  2.853724  0.376093  0.000000  0.101412  0.000000  0.000000
  0.957413  0.605407  0.000000        14        15        13  3.880509  1.007505  2.383380  0.000000 -1.122259  0.000000  0.000000
  0.045591  1.131847  0.000000        14        15        13  3.880521  3.014595  0.376505  0.000000  0.025829  0.000000  0.000000
  0.045591  1.184491  0.000000        14        15        13  3.880528  2.853739  0.376161  0.000000  0.101396  0.000000  0.000000
  1.003004  0.631729  0.000000        14        15        13  3.880552  0.901268  2.326258  0.000000 -1.015731  0.000000  0.000000
  1.003004  2.842779  0.000000        14        15        13  3.880553  0.901266  2.326180  0.000000 -1.015677  0.000000  0.000000
  1.003004  1.789898  0.000000        14        15        13  3.880632  1.218202  2.326311  0.000000  1.001243  0.000000  0.000000
  1.003004  1.684610  0.000000        14        15        13  3.880638  1.218137  2.326416  0.000000  1.001201  0.000000  0.000000
  1.048595  1.763576  0.000000        14        15        13  3.880650  1.162939  2.382764  0.000000  0.968518  0.000000  0.000000
  0.957413  1.710932  0.000000        14        15        13  3.880662  1.162849  2.382832  0.000000  0.968500  0.000000  0.000000
  0.182364  0.842305  0.000000        14        16        13  3.881856  2.045443  0.474221  0.000000 -0.338098  0.000000  0.000000
  1.823644  2.632202  0.000000        14        16        13  3.881861  2.045449  0.474238  0.000000 -0.338099  0.000000  0.000000
  1.367733  2.895423  0.000000        14        16        13  3.881871  1.160348  1.368570  0.000000 -0.849985  0.000000  0.000000
  0.638275  0.579085  0.000000        14        16        13  3.881889  1.160334  1.368501  0.000000 -0.849939  0.000000  0.000000
  1.823644  2.000474  0.000000        14        16        13  3.881943  0.827713  0.472774  0.000000  0.350662  0.000000  0.000000
  0.182364  1.474033  0.000000        14        16        13  3.881950  0.827707  0.472773  0.000000  0.350681  0.000000  0.000000
  0.820640  2.053118  0.000000        14        16        13  3.881955  1.065502  1.041694  0.000000  0.346438  0.000000  0.000000
  1.185368  1.421389  0.000000        14        16        13  3.881960  1.065426  1.041695  0.000000  0.346447  0.000000  0.000000
  1.367733  1.737254  0.000000        14        16        13  3.882009  0.741707  1.366576  0.000000  0.159123  0.000000  0.000000
  0.638275  1.737254  0.000000        14        16        13  3.882024  0.741759  1.366472  0.000000  0.159103  0.000000  0.000000
  0.820640  2.579558  0.000000        14        16        13  3.882082  0.259478  1.040376  0.000000  0.023316  0.000000  0.000000
  1.185368  0.894949  0.000000        14        16        13  3.882090  0.259471  1.040378  0.000000  0.023340  0.000000  0.000000
  0.501502  0.394830  0.000000        14        16        13  3.886029  0.947004  0.361448  0.000000 -0.298239  0.000000  0.000000
  1.504506  3.079677  0.000000        14        16        13  3.886035  0.946993  0.361459  0.000000 -0.298265  0.000000  0.000000
  0.501502  1.921508  0.000000        14        16        13  3.886039  0.780786  0.361491  0.000000  0.142951  0.000000  0.000000
  1.504506  1.552999  0.000000        14        16        13  3.886052  0.780743  0.361509  0.000000  0.142981  0.000000  0.000000
  0.091182  0.631729  0.000000        14        16        13  3.886074  0.762459  0.541287  0.000000 -0.403762  0.000000  0.000000
  1.914826  2.842779  0.000000        14        16        13  3.886080  0.762431  0.541251  0.000000 -0.403726  0.000000  0.000000
  1.413324  0.921271  0.000000        14        16        13  3.886140  0.190389  0.803332  0.000000  0.229669  0.000000  0.000000
  0.592684  2.553236  0.000000        14        16        13  3.886146  0.190393  0.803272  0.000000  0.229688  0.000000  0.000000
  0.091182  1.684610  0.000000        14        16        13  3.886148  0.451630  0.542450  0.000000  0.378929  0.000000  0.000000
  1.914826  1.789898  0.000000        14        16        13  3.886152  0.451618  0.542428  0.000000  0.378924  0.000000  0.000000
  1.413324  1.395067  0.000000        14        16        13  3.886199  0.340606  0.802490  0.000000 -0.111012  0.000000  0.000000
  0.592684  2.079440  0.000000        14        16        13  3.886214  0.340625  0.802433  0.000000 -0.110973  0.000000  0.000000
  1.823644  1.947830  0.000000        14        16        13  3.886595  0.818158  0.406649  0.000000  0.312729  0.000000  0.000000
  1.823644  2.684846  0.000000        14        16        13  3.886597  1.949233  0.407355  0.000000 -0.343101  0.000000  0.000000
  0.182364  0.789661  0.000000        14        16        13  3.886600  1.949206  0.407338  0.000000 -0.343114  0.000000  0.000000
  0.182364  1.526677  0.000000        14        16        13  3.886602  0.818152  0.406646  0.000000  0.312762  0.000000  0.000000
  1.413324  2.921745  0.000000        14        16        13  3.886626  1.090841  1.274327  0.000000 -0.839654  0.000000  0.000000
  0.592684  0.552763  0.000000        14        16        13  3.886642  1.090798  1.274223  0.000000 -0.839613  0.000000  0.000000
  0.775048  2.079440  0.000000        14        16        13  3.886670  0.896821  0.985569  0.000000  0.402503  0.000000  0.000000
  1.230959  1.395067  0.000000        14        16        13  3.886676  0.896739  0.985585  0.000000  0.402494  0.000000  0.000000
  1.413324  1.710932  0.000000        14        16        13  3.886688  0.609967  1.273287  0.000000  0.235859  0.000000  0.000000
  0.592684  1.763576  0.000000        14        16        13  3.886704  0.609974  1.273189  0.000000  0.235860  0.000000  0.000000
  0.775048  2.553236  0.000000        14        16        13  3.886756  0.239940  0.983859  0.000000 -0.020347  0.000000  0.000000
  1.230959  0.921271  0.000000        14        16        13  3.886766  0.239925  0.983860  0.000000 -0.020316  0.000000  0.000000
  1.003004  1.737254  0.000000        14        15        14  3.888633  0.063997  0.104674  0.000000  0.078551  0.000000  0.000000
  1.003004  1.737254  0.000000        14        15        13  3.888654  0.713872  2.241444  0.000000  1.254513  0.000000  0.000000
  1.003004  0.579085  0.000000        14        15        14  3.888657  0.112219  0.335237  0.000000 -0.193948  0.000000  0.000000
  0.000000  1.158169  0.000000        14        15        14  3.888658  0.767860  0.000033  0.000000 -0.003984  0.000000  0.000000
  1.003004  0.579085  0.000000        14        15        13  3.888667  0.658397  2.011397  0.000000 -1.150760  0.000000  0.000000
  0.000000  1.158169  0.000000        14        15        13  3.888671  2.353563  0.000014  0.000000  0.003921  0.000000  0.000000
  1.003004  1.737254  0.000000        14        16        14  3.888677  0.713832  2.241697  0.000000  1.254558  0.000000  0.000000
  1.003004  1.737254  0.000000        14        16        13  3.888698  0.063965  0.104732  0.000000  0.078566  0.000000  0.000000
  0.000000  1.158169  0.000000        14        16        14  3.888699  2.353749  0.000015  0.000000  0.004039  0.000000  0.000000
  1.003004  0.579085  0.000000        14        16        14  3.888701  0.658364  2.011657  0.000000 -1.150805  0.000000  0.000000
